2025-05-22 21:58:42,910 - INFO - Conexión a la base de datos exitosa
2025-05-22 22:26:31,594 - INFO - Período estacional detectado: 1
2025-05-22 22:26:33,062 - INFO - Período estacional detectado: 1
2025-05-22 22:27:15,072 - INFO - Período estacional detectado: 8
2025-05-22 22:27:23,003 - WARNING - Error en validación cruzada: 'SARIMAXResults' object has no attribute 'order'
2025-05-22 22:27:23,007 - WARNING - Error en validación cruzada: 'SARIMAXResults' object has no attribute 'order'
2025-05-22 22:27:23,009 - WARNING - Error en validación cruzada: 'SARIMAXResults' object has no attribute 'order'
2025-05-22 22:27:23,011 - WARNING - Error en validación cruzada: 'SARIMAXResults' object has no attribute 'order'
2025-05-22 22:27:23,013 - WARNING - Error en validación cruzada: 'SARIMAXResults' object has no attribute 'order'
2025-05-22 22:27:23,020 - INFO - Período estacional detectado: 2
2025-05-22 22:27:29,749 - WARNING - Error en validación cruzada: 'SARIMAXResults' object has no attribute 'order'
2025-05-22 22:27:29,756 - WARNING - Error en validación cruzada: 'SARIMAXResults' object has no attribute 'order'
2025-05-22 22:27:29,761 - WARNING - Error en validación cruzada: 'SARIMAXResults' object has no attribute 'order'
2025-05-22 22:27:29,765 - WARNING - Error en validación cruzada: 'SARIMAXResults' object has no attribute 'order'
2025-05-22 22:27:29,780 - WARNING - Error en validación cruzada: 'SARIMAXResults' object has no attribute 'order'
2025-05-22 22:27:29,842 - INFO - Período estacional detectado: 10
2025-05-22 22:27:35,319 - WARNING - Residuos no son ruido blanco (p-valor=0.0022)
2025-05-22 22:27:35,321 - INFO - Reintentando con parámetros más amplios para Inventory
2025-05-22 22:29:01,556 - WARNING - Residuos no son ruido blanco (p-valor=0.0022)
2025-05-22 22:29:01,558 - WARNING - SARIMA no válido para Inventory, usando Holt
2025-05-22 22:29:02,015 - INFO - Período estacional detectado: 1
2025-05-22 22:29:05,211 - WARNING - Residuos no son ruido blanco (p-valor=0.0318)
2025-05-22 22:29:05,214 - INFO - Reintentando con parámetros más amplios para IT
2025-05-22 22:29:13,990 - WARNING - Error entrenando SARIMA para IT: Seasonal periodicity must be greater than 1., usando Holt
2025-05-22 22:29:14,441 - INFO - Período estacional detectado: 1
2025-05-22 22:29:16,686 - WARNING - Error en validación cruzada: 'SARIMAXResults' object has no attribute 'order'
2025-05-22 22:29:16,692 - WARNING - Error en validación cruzada: 'SARIMAXResults' object has no attribute 'order'
2025-05-22 22:29:16,735 - WARNING - Error en validación cruzada: 'SARIMAXResults' object has no attribute 'order'
2025-05-22 22:29:16,741 - WARNING - Error en validación cruzada: 'SARIMAXResults' object has no attribute 'order'
2025-05-22 22:29:16,758 - WARNING - Error en validación cruzada: 'SARIMAXResults' object has no attribute 'order'
2025-05-22 22:29:16,925 - INFO - Período estacional detectado: 1
2025-05-22 22:29:23,706 - WARNING - Error en validación cruzada: 'SARIMAXResults' object has no attribute 'order'
2025-05-22 22:29:23,714 - WARNING - Error en validación cruzada: 'SARIMAXResults' object has no attribute 'order'
2025-05-22 22:29:23,717 - WARNING - Error en validación cruzada: 'SARIMAXResults' object has no attribute 'order'
2025-05-22 22:29:23,722 - WARNING - Error en validación cruzada: 'SARIMAXResults' object has no attribute 'order'
2025-05-22 22:29:23,727 - WARNING - Error en validación cruzada: 'SARIMAXResults' object has no attribute 'order'
2025-05-22 22:30:55,273 - INFO - Período estacional detectado: 8
2025-05-22 22:31:07,904 - INFO - Período estacional detectado: 2
2025-05-22 22:31:17,895 - INFO - Período estacional detectado: 10
2025-05-22 22:31:24,970 - WARNING - Residuos no son ruido blanco para Inventory (p-valor=0.0022)
2025-05-22 22:31:24,974 - INFO - Reintentando con parámetros más amplios para Inventory
2025-05-22 22:32:55,993 - WARNING - Residuos no son ruido blanco para Inventory (p-valor=0.0022)
2025-05-22 22:32:56,003 - WARNING - SARIMA no válido para Inventory, usando Holt
2025-05-22 22:32:56,528 - INFO - Período estacional detectado: 1
2025-05-22 22:32:57,645 - WARNING - Residuos no son ruido blanco para IT (p-valor=0.0318)
2025-05-22 22:32:57,647 - INFO - Reintentando con parámetros más amplios para IT
2025-05-22 22:33:07,067 - WARNING - Error entrenando SARIMA para IT: Seasonal periodicity must be greater than 1., usando Holt
2025-05-22 22:33:07,455 - INFO - Período estacional detectado: 1
2025-05-22 22:33:11,638 - INFO - Período estacional detectado: 1
2025-05-22 22:33:51,858 - ERROR - Error generando predicciones: 'HoltWintersResults' object has no attribute 'get_forecast'
2025-05-22 22:33:51,866 - ERROR - Error generando predicciones: 'HoltWintersResults' object has no attribute 'get_forecast'
2025-05-22 22:35:00,365 - INFO - Predicciones generadas para SARIMA model
2025-05-22 22:35:00,443 - INFO - Predicciones generadas para SARIMA model
2025-05-22 22:35:00,564 - INFO - Predicciones generadas para HOLT model
2025-05-22 22:35:00,740 - INFO - Predicciones generadas para HOLT model
2025-05-22 22:35:00,863 - INFO - Predicciones generadas para SARIMA model
2025-05-22 22:35:00,995 - INFO - Predicciones generadas para SARIMA model
2025-05-22 22:37:54,726 - INFO - Conexión a la base de datos exitosa
2025-05-22 22:40:17,507 - INFO - Conexión a la base de datos exitosa
2025-05-22 22:40:19,092 - INFO - Predicciones y métricas guardadas exitosamente
2025-05-22 22:40:21,932 - INFO - Conexión a la base de datos exitosa
2025-05-22 23:21:49,290 - INFO - Conexión a la base de datos exitosa
2025-05-22 23:21:53,350 - INFO - Datos cargados: 318 registros
2025-05-22 23:21:55,341 - WARNING - Outliers detectados en Finance: 3 puntos
2025-05-22 23:21:55,986 - WARNING - Outliers detectados en HR: 8 puntos
2025-05-22 23:21:56,051 - WARNING - Outliers detectados en Inventory: 7 puntos
2025-05-22 23:21:56,121 - WARNING - Outliers detectados en IT: 5 puntos
2025-05-22 23:21:56,179 - WARNING - Outliers detectados en Marketing: 5 puntos
2025-05-22 23:21:56,268 - WARNING - Outliers detectados en Sales: 3 puntos
2025-05-22 23:22:09,178 - INFO - Período estacional detectado: 8
2025-05-22 23:22:10,978 - INFO - Período estacional detectado: 2
2025-05-22 23:22:12,877 - INFO - Período estacional detectado: 10
2025-05-22 23:22:14,079 - INFO - Período estacional detectado: 1
2025-05-22 23:22:15,309 - INFO - Período estacional detectado: 1
2025-05-22 23:22:16,202 - INFO - Período estacional detectado: 1
2025-05-22 23:22:17,023 - INFO - Período estacional detectado: 8
2025-05-22 23:22:28,470 - INFO - Período estacional detectado: 2
2025-05-22 23:22:32,581 - INFO - Período estacional detectado: 10
2025-05-22 23:22:36,168 - WARNING - Residuos no son ruido blanco para Inventory (p-valor=0.0022)
2025-05-22 23:22:36,173 - INFO - Reintentando con parámetros más amplios para Inventory
2025-05-22 23:23:45,166 - WARNING - Residuos no son ruido blanco para Inventory (p-valor=0.0022)
2025-05-22 23:23:45,168 - WARNING - SARIMA no válido para Inventory, usando Holt
2025-05-22 23:23:45,491 - INFO - Período estacional detectado: 1
2025-05-22 23:23:46,366 - WARNING - Residuos no son ruido blanco para IT (p-valor=0.0318)
2025-05-22 23:23:46,368 - INFO - Reintentando con parámetros más amplios para IT
2025-05-22 23:23:51,723 - WARNING - Error entrenando SARIMA para IT: Seasonal periodicity must be greater than 1., usando Holt
2025-05-22 23:23:52,067 - INFO - Período estacional detectado: 1
2025-05-22 23:23:54,098 - INFO - Período estacional detectado: 1
2025-05-22 23:24:01,336 - INFO - Predicciones generadas para SARIMA model
2025-05-22 23:24:01,380 - INFO - Predicciones generadas para SARIMA model
2025-05-22 23:24:01,467 - INFO - Predicciones generadas para HOLT model
2025-05-22 23:24:01,497 - INFO - Predicciones generadas para HOLT model
2025-05-22 23:24:01,527 - INFO - Predicciones generadas para SARIMA model
2025-05-22 23:24:01,560 - INFO - Predicciones generadas para SARIMA model
2025-05-22 23:24:03,210 - INFO - Conexión a la base de datos exitosa
2025-05-22 23:24:03,609 - INFO - Predicciones y métricas guardadas exitosamente
2025-05-22 23:24:03,706 - INFO - Conexión a la base de datos exitosa
2025-05-22 23:34:20,817 - INFO - Conexión a la base de datos exitosa
2025-05-22 23:34:20,890 - INFO - Datos cargados: 318 registros
2025-05-22 23:34:20,906 - WARNING - Outliers detectados en Finance: 8 puntos
2025-05-22 23:34:20,992 - ERROR - Error en procesamiento: "None of [DatetimeIndex(['2024-05-19', '2024-05-26', '2024-06-02', '2024-06-09',\n               '2024-06-16', '2024-06-23', '2024-06-30', '2024-07-07',\n               '2024-07-14', '2024-07-21', '2024-07-28', '2024-08-04',\n               '2024-08-11', '2024-08-18', '2024-08-25', '2024-09-01',\n               '2024-09-08', '2024-09-15', '2024-09-22', '2024-09-29',\n               '2024-10-06', '2024-10-13', '2024-10-20', '2024-10-27',\n               '2024-11-03', '2024-11-10', '2024-11-17', '2024-11-24',\n               '2024-12-01', '2024-12-08', '2024-12-15', '2024-12-22',\n               '2024-12-29', '2025-01-05', '2025-01-12', '2025-01-19',\n               '2025-01-26', '2025-02-02', '2025-02-09', '2025-02-16',\n               '2025-02-23', '2025-03-02', '2025-03-09', '2025-03-16',\n               '2025-03-23', '2025-03-30', '2025-04-06', '2025-04-13',\n               '2025-04-20', '2025-04-27', '2025-05-04', '2025-05-11',\n               '2025-05-18'],\n              dtype='datetime64[ns]', name='work_date', freq=None)] are in the [index]"
2025-05-22 23:35:08,309 - INFO - Período estacional detectado: 8
2025-05-22 23:35:09,240 - INFO - Período estacional detectado: 2
2025-05-22 23:35:10,352 - INFO - Período estacional detectado: 10
2025-05-22 23:35:11,281 - INFO - Período estacional detectado: 1
2025-05-22 23:35:12,343 - INFO - Período estacional detectado: 1
2025-05-22 23:35:14,812 - INFO - Período estacional detectado: 1
2025-05-22 23:35:22,919 - INFO - Conexión a la base de datos exitosa
2025-05-22 23:35:22,977 - INFO - Datos cargados: 318 registros
2025-05-22 23:35:23,034 - WARNING - Outliers detectados en Finance: 3 puntos
2025-05-22 23:35:23,116 - WARNING - Outliers detectados en HR: 8 puntos
2025-05-22 23:35:23,159 - WARNING - Outliers detectados en Inventory: 7 puntos
2025-05-22 23:35:23,200 - WARNING - Outliers detectados en IT: 5 puntos
2025-05-22 23:35:23,237 - WARNING - Outliers detectados en Marketing: 5 puntos
2025-05-22 23:35:23,287 - WARNING - Outliers detectados en Sales: 3 puntos
2025-05-22 23:36:02,720 - INFO - Conexión a la base de datos exitosa
2025-05-22 23:36:02,797 - INFO - Datos cargados: 318 registros
2025-05-22 23:36:02,818 - WARNING - Outliers detectados en Finance: 8 puntos
2025-05-22 23:36:02,877 - ERROR - Error en procesamiento: "None of [DatetimeIndex(['2024-05-19', '2024-05-26', '2024-06-02', '2024-06-09',\n               '2024-06-16', '2024-06-23', '2024-06-30', '2024-07-07',\n               '2024-07-14', '2024-07-21', '2024-07-28', '2024-08-04',\n               '2024-08-11', '2024-08-18', '2024-08-25', '2024-09-01',\n               '2024-09-08', '2024-09-15', '2024-09-22', '2024-09-29',\n               '2024-10-06', '2024-10-13', '2024-10-20', '2024-10-27',\n               '2024-11-03', '2024-11-10', '2024-11-17', '2024-11-24',\n               '2024-12-01', '2024-12-08', '2024-12-15', '2024-12-22',\n               '2024-12-29', '2025-01-05', '2025-01-12', '2025-01-19',\n               '2025-01-26', '2025-02-02', '2025-02-09', '2025-02-16',\n               '2025-02-23', '2025-03-02', '2025-03-09', '2025-03-16',\n               '2025-03-23', '2025-03-30', '2025-04-06', '2025-04-13',\n               '2025-04-20', '2025-04-27', '2025-05-04', '2025-05-11',\n               '2025-05-18'],\n              dtype='datetime64[ns]', name='work_date', freq=None)] are in the [index]"
2025-05-22 23:37:12,075 - INFO - Conexión a la base de datos exitosa
2025-05-22 23:37:12,190 - INFO - Datos cargados: 318 registros
2025-05-22 23:37:12,253 - WARNING - Outliers detectados en Finance: 3 puntos
2025-05-22 23:37:12,293 - WARNING - Outliers detectados en HR: 8 puntos
2025-05-22 23:37:12,361 - WARNING - Outliers detectados en Inventory: 7 puntos
2025-05-22 23:37:12,414 - WARNING - Outliers detectados en IT: 5 puntos
2025-05-22 23:37:12,498 - WARNING - Outliers detectados en Marketing: 5 puntos
2025-05-22 23:37:12,543 - WARNING - Outliers detectados en Sales: 3 puntos
2025-05-22 23:40:36,232 - INFO - Período estacional detectado: 8
2025-05-22 23:40:47,150 - INFO - Período estacional detectado: 2
2025-05-22 23:40:53,487 - INFO - Período estacional detectado: 10
2025-05-22 23:40:58,248 - WARNING - Residuos no son ruido blanco para Inventory (p-valor=0.0022)
2025-05-22 23:40:58,250 - INFO - Reintentando con parámetros más amplios para Inventory
2025-05-22 23:42:26,037 - WARNING - Residuos no son ruido blanco para Inventory (p-valor=0.0022)
2025-05-22 23:42:26,040 - WARNING - SARIMA no válido para Inventory, usando Holt
2025-05-22 23:42:26,383 - INFO - Período estacional detectado: 1
2025-05-22 23:42:27,744 - WARNING - Residuos no son ruido blanco para IT (p-valor=0.0318)
2025-05-22 23:42:27,749 - INFO - Reintentando con parámetros más amplios para IT
2025-05-22 23:42:36,120 - WARNING - Error entrenando SARIMA para IT: Seasonal periodicity must be greater than 1., usando Holt
2025-05-22 23:42:36,699 - INFO - Período estacional detectado: 1
2025-05-22 23:42:41,505 - INFO - Período estacional detectado: 1
2025-05-22 23:43:07,608 - ERROR - Error generando predicciones para Finance: name 'department_transformations' is not defined
2025-05-22 23:43:07,611 - ERROR - Error generando predicciones para HR: name 'department_transformations' is not defined
2025-05-22 23:43:07,614 - ERROR - Error generando predicciones para Inventory: name 'department_transformations' is not defined
2025-05-22 23:43:07,616 - ERROR - Error generando predicciones para IT: name 'department_transformations' is not defined
2025-05-22 23:43:07,618 - ERROR - Error generando predicciones para Marketing: name 'department_transformations' is not defined
2025-05-22 23:43:07,620 - ERROR - Error generando predicciones para Sales: name 'department_transformations' is not defined
2025-05-22 23:44:14,332 - ERROR - Error generando predicciones para Finance: name 'department_transformations' is not defined
2025-05-22 23:44:14,334 - ERROR - Error generando predicciones para HR: name 'department_transformations' is not defined
2025-05-22 23:44:14,336 - ERROR - Error generando predicciones para Inventory: name 'department_transformations' is not defined
2025-05-22 23:44:14,337 - ERROR - Error generando predicciones para IT: name 'department_transformations' is not defined
2025-05-22 23:44:14,339 - ERROR - Error generando predicciones para Marketing: name 'department_transformations' is not defined
2025-05-22 23:44:14,341 - ERROR - Error generando predicciones para Sales: name 'department_transformations' is not defined
2025-05-22 23:46:59,105 - INFO - Conexión a la base de datos exitosa
2025-05-22 23:46:59,427 - INFO - Datos cargados: 318 registros
2025-05-22 23:46:59,440 - WARNING - Outliers detectados en Finance: 8 puntos
2025-05-22 23:46:59,470 - ERROR - Error en procesamiento: "None of [DatetimeIndex(['2024-05-19', '2024-05-26', '2024-06-02', '2024-06-09',\n               '2024-06-16', '2024-06-23', '2024-06-30', '2024-07-07',\n               '2024-07-14', '2024-07-21', '2024-07-28', '2024-08-04',\n               '2024-08-11', '2024-08-18', '2024-08-25', '2024-09-01',\n               '2024-09-08', '2024-09-15', '2024-09-22', '2024-09-29',\n               '2024-10-06', '2024-10-13', '2024-10-20', '2024-10-27',\n               '2024-11-03', '2024-11-10', '2024-11-17', '2024-11-24',\n               '2024-12-01', '2024-12-08', '2024-12-15', '2024-12-22',\n               '2024-12-29', '2025-01-05', '2025-01-12', '2025-01-19',\n               '2025-01-26', '2025-02-02', '2025-02-09', '2025-02-16',\n               '2025-02-23', '2025-03-02', '2025-03-09', '2025-03-16',\n               '2025-03-23', '2025-03-30', '2025-04-06', '2025-04-13',\n               '2025-04-20', '2025-04-27', '2025-05-04', '2025-05-11',\n               '2025-05-18'],\n              dtype='datetime64[ns]', name='work_date', freq=None)] are in the [index]"
2025-05-22 23:46:59,473 - ERROR - Error ejecutando load_historical_data: "None of [DatetimeIndex(['2024-05-19', '2024-05-26', '2024-06-02', '2024-06-09',\n               '2024-06-16', '2024-06-23', '2024-06-30', '2024-07-07',\n               '2024-07-14', '2024-07-21', '2024-07-28', '2024-08-04',\n               '2024-08-11', '2024-08-18', '2024-08-25', '2024-09-01',\n               '2024-09-08', '2024-09-15', '2024-09-22', '2024-09-29',\n               '2024-10-06', '2024-10-13', '2024-10-20', '2024-10-27',\n               '2024-11-03', '2024-11-10', '2024-11-17', '2024-11-24',\n               '2024-12-01', '2024-12-08', '2024-12-15', '2024-12-22',\n               '2024-12-29', '2025-01-05', '2025-01-12', '2025-01-19',\n               '2025-01-26', '2025-02-02', '2025-02-09', '2025-02-16',\n               '2025-02-23', '2025-03-02', '2025-03-09', '2025-03-16',\n               '2025-03-23', '2025-03-30', '2025-04-06', '2025-04-13',\n               '2025-04-20', '2025-04-27', '2025-05-04', '2025-05-11',\n               '2025-05-18'],\n              dtype='datetime64[ns]', name='work_date', freq=None)] are in the [index]"
2025-05-22 23:49:24,398 - INFO - Conexión a la base de datos exitosa
2025-05-22 23:49:24,661 - INFO - Datos cargados: 318 registros
2025-05-22 23:49:24,671 - INFO - Procesando departamento: Finance
2025-05-22 23:49:24,680 - WARNING - Outliers detectados en Finance: 8 puntos
2025-05-22 23:49:24,727 - INFO - Transformación para Finance: none
2025-05-22 23:49:24,734 - INFO - Procesando departamento: HR
2025-05-22 23:49:24,789 - WARNING - Outliers detectados en HR: 6 puntos
2025-05-22 23:49:24,813 - INFO - Transformación para HR: none
2025-05-22 23:49:24,817 - INFO - Procesando departamento: Inventory
2025-05-22 23:49:24,859 - WARNING - Outliers detectados en Inventory: 6 puntos
2025-05-22 23:49:24,894 - INFO - Transformación para Inventory: none
2025-05-22 23:49:24,897 - INFO - Procesando departamento: IT
2025-05-22 23:49:24,924 - WARNING - Outliers detectados en IT: 7 puntos
2025-05-22 23:49:25,077 - WARNING - Datos no estacionarios para IT, aplicando transformaciones
2025-05-22 23:49:25,101 - INFO - Transformación logarítmica aplicada para IT
2025-05-22 23:49:25,105 - INFO - Transformación para IT: log
2025-05-22 23:49:25,109 - INFO - Procesando departamento: Marketing
2025-05-22 23:49:25,118 - WARNING - Outliers detectados en Marketing: 6 puntos
2025-05-22 23:49:25,224 - INFO - Transformación para Marketing: none
2025-05-22 23:49:25,228 - INFO - Procesando departamento: Sales
2025-05-22 23:49:25,240 - WARNING - Outliers detectados en Sales: 9 puntos
2025-05-22 23:49:25,398 - INFO - Transformación para Sales: none
2025-05-22 23:49:25,402 - INFO - Transformaciones aplicadas: {'Finance': 'none', 'HR': 'none', 'Inventory': 'none', 'IT': 'log', 'Marketing': 'none', 'Sales': 'none'}
2025-05-22 23:49:56,987 - INFO - Período estacional detectado: 8
2025-05-22 23:49:57,992 - INFO - Período estacional detectado: 10
2025-05-22 23:49:59,137 - INFO - Período estacional detectado: 10
2025-05-22 23:49:59,783 - INFO - Período estacional detectado: 2
2025-05-22 23:50:00,529 - INFO - Período estacional detectado: 7
2025-05-22 23:50:01,309 - INFO - Período estacional detectado: 1
2025-05-22 23:50:12,404 - INFO - Período estacional detectado: 8
2025-05-22 23:50:18,981 - WARNING - Residuos no son ruido blanco para Finance (p-valor=0.0074)
2025-05-22 23:50:18,983 - INFO - Reintentando con parámetros más amplios para Finance
2025-05-22 23:51:13,417 - WARNING - Residuos no son ruido blanco para Finance (p-valor=0.0074)
2025-05-22 23:51:13,421 - WARNING - SARIMA no válido para Finance, usando Holt
2025-05-22 23:51:13,708 - INFO - Período estacional detectado: 10
2025-05-22 23:51:18,656 - WARNING - Residuos no son ruido blanco para HR (p-valor=0.0001)
2025-05-22 23:51:18,657 - INFO - Reintentando con parámetros más amplios para HR
2025-05-22 23:52:36,595 - WARNING - Residuos no son ruido blanco para HR (p-valor=0.0001)
2025-05-22 23:52:36,599 - WARNING - SARIMA no válido para HR, usando Holt
2025-05-22 23:52:36,820 - INFO - Período estacional detectado: 10
2025-05-22 23:52:40,877 - WARNING - Residuos no son ruido blanco para Inventory (p-valor=0.0017)
2025-05-22 23:52:40,879 - INFO - Reintentando con parámetros más amplios para Inventory
2025-05-22 23:53:56,051 - WARNING - Residuos no son ruido blanco para Inventory (p-valor=0.0017)
2025-05-22 23:53:56,053 - WARNING - SARIMA no válido para Inventory, usando Holt
2025-05-22 23:53:56,269 - INFO - Período estacional detectado: 2
2025-05-22 23:54:01,857 - WARNING - Residuos no son ruido blanco para IT (p-valor=0.0010)
2025-05-22 23:54:01,860 - INFO - Reintentando con parámetros más amplios para IT
2025-05-22 23:54:27,210 - WARNING - Residuos no son ruido blanco para IT (p-valor=0.0010)
2025-05-22 23:54:27,212 - WARNING - SARIMA no válido para IT, usando Holt
2025-05-22 23:54:27,480 - INFO - Período estacional detectado: 7
2025-05-22 23:54:34,102 - WARNING - Residuos no son ruido blanco para Marketing (p-valor=0.0000)
2025-05-22 23:54:34,104 - INFO - Reintentando con parámetros más amplios para Marketing
2025-05-22 23:55:24,971 - WARNING - Residuos no son ruido blanco para Marketing (p-valor=0.0000)
2025-05-22 23:55:24,976 - WARNING - SARIMA no válido para Marketing, usando Holt
2025-05-22 23:55:25,378 - INFO - Período estacional detectado: 1
2025-05-22 23:55:37,634 - INFO - Predicciones generadas para HOLT model
2025-05-22 23:55:37,665 - INFO - Predicciones generadas para HOLT model
2025-05-22 23:55:37,713 - INFO - Predicciones generadas para HOLT model
2025-05-22 23:55:37,745 - INFO - Predicciones generadas para HOLT model
2025-05-22 23:55:37,800 - INFO - Predicciones generadas para HOLT model
2025-05-22 23:55:37,856 - INFO - Predicciones generadas para SARIMA model
2025-05-22 23:59:39,484 - WARNING - No se entrenó modelo para Finance
2025-05-22 23:59:39,487 - WARNING - No se entrenó modelo para HR
2025-05-22 23:59:39,489 - WARNING - No se entrenó modelo para Inventory
2025-05-22 23:59:39,491 - WARNING - No se entrenó modelo para IT
2025-05-22 23:59:39,494 - WARNING - No se entrenó modelo para Marketing
2025-05-22 23:59:39,499 - WARNING - No se entrenó modelo para Sales
2025-05-22 23:59:39,502 - INFO - Modelos entrenados: []
2025-05-23 00:01:20,417 - INFO - Período estacional detectado: 8
2025-05-23 00:01:27,484 - WARNING - Residuos no son ruido blanco (p-valor=0.0074)
2025-05-23 00:01:27,486 - INFO - Reintentando con parámetros más amplios para Finance
2025-05-23 00:02:30,208 - WARNING - Residuos no son ruido blanco (p-valor=0.0074)
2025-05-23 00:02:30,210 - WARNING - SARIMA no válido para Finance, usando Holt
2025-05-23 00:02:30,469 - INFO - Período estacional detectado: 10
2025-05-23 00:02:34,305 - WARNING - Residuos no son ruido blanco (p-valor=0.0001)
2025-05-23 00:02:34,308 - INFO - Reintentando con parámetros más amplios para HR
2025-05-23 00:03:47,379 - WARNING - Residuos no son ruido blanco (p-valor=0.0001)
